ageID,head_campus_ageID,school_name,street,town_suburb,postcode,level_of_schooling,school_gender,sector,systemic,school_affiliation,diocese,sys_num,sys_desc,school _specialty_indicator,campus_level,school_url,lga,electorate_code,fed_electorate,SA3,SA4,ASGS_remoteness,latitude,longitude
1689,1689,St John's Primary School,5 Mcculloch Street,Riverstone,2765,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stjohnsriverstone.catholic.edu.au,Blacktown (C),Riverstone,Greenway,Blacktown - North,Sydney - Blacktown,Major Cities of Australia,-33.67541,150.871901
1690,1690,St John's Primary School,89 Dandaloo Street,Trangie,2823,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.trangie.catholic.edu.au,Narromine (A),Dubbo,Parkes,Dubbo,Far West and Orana,Outer Regional Australia,-32.03496,147.978546
1691,1691,St John The Baptist Catholic Primary School,7 Johnson St,Freshwater,2096,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.sjbfdbb.catholic.edu.au,Warringah (A),Manly,Warringah,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.774908,151.282986
1692,1692,St John The Baptist Catholic Primary School,21A Dulkara Road,Woy Woy South,2256,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.sjbwoywoy.org.au,Gosford (C),Gosford,Robertson,Gosford,Central Coast,Major Cities of Australia,-33.502835,151.304027
1694,1694,St John Vianney Catholic Primary School,78 Tempe Street,Greenacre,2190,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjvgreenacre.catholic.edu.au,Bankstown (C),Lakemba,Watson,Bankstown,Sydney - Inner South West,Major Cities of Australia,-33.903833,151.0593
1695,1695,St John Vianney's Primary School,60-66 Yambo Street,Morisset,2264,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://morisset.catholic.edu.au,Lake Macquarie (C),Lake Macquarie,Hunter,Lake Macquarie - West,Newcastle and Lake Macquarie,Major Cities of Australia,-33.109189,151.485189
1698,1698,St Patrick's Primary School,113 Gregory Rd,Lochinvar,2321,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://lochinvarsp.catholic.edu.au,Maitland (C),Maitland,Paterson,Maitland,Hunter Valley exc Newcastle,Inner Regional Australia,-32.70211,151.455239
1700,1700,St Joseph's Primary School,Greville Street,South Murwillumbah,2484,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.smurplism.catholic.edu.au,Tweed (A),Lismore,Richmond,Tweed Valley,Richmond - Tweed,Inner Regional Australia,-28.331316,153.398364
1701,1701,St Joseph's Primary School,80 Palace Street,Denman,2328,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://denman.catholic.edu.au,Muswellbrook (A),Upper Hunter,Hunter,Upper Hunter,Hunter Valley exc Newcastle,Inner Regional Australia,-32.386959,150.689135
1702,1702,St Joseph's Primary School,36 Kemp Street,West Kempsey,2440,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.kmpplism.catholic.edu.au,Kempsey (A),Oxley,Cowper,Kempsey - Nambucca,Mid North Coast,Inner Regional Australia,-31.075541,152.832134
1703,1703,St Joseph's Primary School,421 Ocean Drive,Laurieton,2443,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.larplism.catholic.edu.au,Port Macquarie-Hastings (A),Port Macquarie,Lyne,Port Macquarie,Mid North Coast,Inner Regional Australia,-31.640825,152.792044
1704,1704,Sts Peter and Paul Catholic Primary School,96 Manning Street,Kiama,2533,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.ssppdow.catholic.edu.au,Kiama (A),Kiama,Gilmore,Kiama - Shellharbour,Illawarra,Inner Regional Australia,-34.675825,150.853223
1705,1705,St Joseph's Catholic School,Queen Street,Oberon,2787,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.joeysoberon.com/,Oberon (A),Bathurst,Calare,Bathurst,Central West,Inner Regional Australia,-33.705108,149.85678
1714,1714,St Joseph's Catholic College,Russell Drysdale St,Gosford East,2250,Secondary,Female,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Secondary,http://www.sjccdbb.catholic.edu.au,Gosford (C),Gosford,Robertson,Gosford,Central Coast,Major Cities of Australia,-33.436858,151.346876
1717,1717,Holy Spirit Infants School,Church Street,Abermain,2326,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://www.abermain.catholic.edu.au,Cessnock (C),Cessnock,Paterson,Lower Hunter,Hunter Valley exc Newcastle,Major Cities of Australia,-32.81091,151.443237
1721,1721,St Joseph's Primary School,Adam St,Coraki,2471,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.crkilism.catholic.edu.au,Richmond Valley (A),Clarence,Page,Richmond Valley - Hinterland,Richmond - Tweed,Inner Regional Australia,-28.989312,153.286072
1722,1722,St Joseph's Catholic School,Pye St,Eugowra,2806,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stjosephseugowra.catholic.edu.au/,Cabonne (A),Orange,Calare,Lachlan Valley,Central West,Outer Regional Australia,-33.428149,148.373779
1723,1723,St Joseph's Primary School,Coree Street,Finley,2713,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjfww.catholic.edu.au,Berrigan (A),Murray,Farrer,Upper Murray exc. Albury,Murray,Inner Regional Australia,-35.637614,145.577308
1724,1724,St Joseph's Primary School,53 Denison Street,Gloucester,2422,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,gloucester.catholic.edu.au,Gloucester (A),Upper Hunter,Lyne,Taree - Gloucester,Mid North Coast,Inner Regional Australia,-32.00817,151.961621
1725,1725,St Joseph's Primary School,18 Ash Street,Leeton,2705,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjleww.catholic.edu.au,Leeton (A),Murray,Farrer,Griffith - Murrumbidgee (West),Riverina,Outer Regional Australia,-34.554931,146.404439
1726,1726,St Joseph's Primary School,166 Union Street,Merewether,2291,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://merewether.catholic.edu.au,Newcastle (C),Newcastle,Newcastle,Newcastle,Newcastle and Lake Macquarie,Major Cities of Australia,-32.937049,151.758934
1727,1727,St Joseph's Catholic Primary School,108 Ocean Street,Narrabeen,2101,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.sjndbb.catholic.edu.au,Warringah (A),Pittwater,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.713045,151.300014
1729,1729,St Joseph's School,Williewa Street,Portland,2847,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsportland.catholic.edu.au/,Lithgow (C),Bathurst,Calare,Lithgow - Mudgee,Central West,Inner Regional Australia,-33.353244,149.988335
1730,1730,St Joseph's Primary School,Warlters Street,Port Macquarie,2444,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.pmacjlism.catholic.edu.au,Port Macquarie-Hastings (A),Port Macquarie,Cowper,Port Macquarie,Mid North Coast,Inner Regional Australia,-31.429358,152.894868
1731,1731,St Joseph's Catholic Primary School,Watkin Street,Rockdale,2216,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjrockdale.catholic.edu.au,Rockdale (C),Rockdale,Barton,Kogarah - Rockdale,Sydney - Inner South West,Major Cities of Australia,-33.951347,151.135236
1733,1733,St Joseph's Primary School,1 St Joseph's Drive,Taree,2430,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://tareesj.catholic.edu.au,Greater Taree (C),Myall Lakes,Lyne,Taree - Gloucester,Mid North Coast,Inner Regional Australia,-31.912498,152.456446
1734,1734,St Joseph's Primary School,20 Coraki Rd,Woodburn,2472,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.wdbplism.catholic.edu.au,Richmond Valley (A),Clarence,Page,Richmond Valley - Coastal,Richmond - Tweed,Inner Regional Australia,-29.072576,153.33785
1735,1735,St Joseph's Primary School,Adelaide Street,Blayney,2799,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsblayney.nsw.edu.au,Blayney (A),Bathurst,Calare,Orange,Central West,Inner Regional Australia,-33.524941,149.257227
1737,1737,St Joseph's High School,Segenhoe Street,Aberdeen,2336,Secondary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Secondary,http://www.aberdeen.catholic.edu.au,Upper Hunter Shire (A),Upper Hunter,New England,Upper Hunter,Hunter Valley exc Newcastle,Inner Regional Australia,-32.167615,150.887984
1738,1738,St Joseph's School,21-35 Gundagai Street,Adelong,2729,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.sjadelong.nsw.edu.au,Tumut Shire (A),Wagga Wagga,Eden-Monaro,Tumut - Tumbarumba,Riverina,Inner Regional Australia,-35.313492,148.06687
1739,1739,St Joseph's Primary School,11 Perry Street,Alstonville,2477,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.alstplism.catholic.edu.au,Ballina (A),Ballina,Page,Richmond Valley - Coastal,Richmond - Tweed,Inner Regional Australia,-28.838298,153.437713
1743,1743,St Joseph's School,60 Fitzroy St,Barraba,2347,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/barraba,Tamworth Regional (A),Tamworth,New England,Tamworth - Gunnedah,New England and North West,Outer Regional Australia,-30.377122,150.608957
1744,1744,St Bernard's Primary School  Batemans Bay,David Street,Batehaven,2536,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stbernardsbb.nsw.edu.au,Eurobodalla (A),Bega,Gilmore,South Coast,Capital Region,Inner Regional Australia,-35.739114,150.205622
1745,1745,St Francis Xavier's Primary School,Ernest Street,Belmont,2280,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://www.belmont.catholic.edu.au,Lake Macquarie (C),Swansea,Shortland,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-33.037763,151.661659
1746,1746,St Joseph's Catholic Primary School,8 Wilson Ave,Belmore,2192,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,https://sites.google.com/a/syd.catholic.edu.au/stjbelmore/,Canterbury (C),Canterbury,Watson,Canterbury,Sydney - Inner South West,Major Cities of Australia,-33.923892,151.089192
1748,1748,St Joseph's School,29 Queen Street,Bombala,2632,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stjbombala.nsw.edu.au,Bombala (A),Monaro,Eden-Monaro,Snowy Mountains,Capital Region,Outer Regional Australia,-36.906441,149.2359
1749,1749,St Joseph's School,Scott St,Boorowa,2586,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stjboorowa.nsw.edu.au,Boorowa (A),Goulburn,Hume,Goulburn - Yass,Capital Region,Inner Regional Australia,-34.438553,148.712939
1750,1750,St Joseph's Primary School,26C Bulahdelah Way,Bulahdelah,2423,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://bulahdelah.catholic.edu.au,Great Lakes (A),Myall Lakes,Lyne,Great Lakes,Mid North Coast,Inner Regional Australia,-32.404873,152.213469
1751,1751,St Joseph's Catholic Primary School,50 Park Road,Bulli,2516,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wollongong,4101,Catholic System NSW,Non special,Primary,http://www.sjbdow.catholic.edu.au,Wollongong (C),Keira,Cunningham,Wollongong,Illawarra,Major Cities of Australia,-34.334055,150.918223
1754,1754,St Kevin's Primary School,228 Main Rd,Cardiff,2285,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://cardiff.catholic.edu.au,Lake Macquarie (C),Charlestown,Shortland,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.942795,151.665665
1755,1755,St Joseph's Primary School,Shelton Street,Charlestown,2290,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://charlestown.catholic.edu.au,Lake Macquarie (C),Charlestown,Shortland,Lake Macquarie - East,Newcastle and Lake Macquarie,Major Cities of Australia,-32.966894,151.702628
1756,1756,St Joseph's Catholic Primary School Como - Oyster Bay,Oyster Bay Road,Como,2226,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjcomo.catholic.edu.au,Sutherland Shire (A),Miranda,Hughes,Sutherland - Menai - Heathcote,Sydney - Sutherland,Major Cities of Australia,-34.00927,151.073429
1757,1757,St Joseph's Primary School,279 William Street,Condobolin,2877,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.condobolin.catholic.edu.au,Lachlan (A),Barwon,Parkes,Lachlan Valley,Central West,Outer Regional Australia,-33.084592,147.146801
1758,1758,St Joseph's Primary School,8 Blair St,Culcairn,2660,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjcuww.catholic.edu.au,Greater Hume Shire (A),Albury,Farrer,Albury,Murray,Inner Regional Australia,-35.668659,147.035821
1760,1760,St Joseph's Primary School,49 Brown Street,Dungog,2420,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://dungog.catholic.edu.au,Dungog (A),Upper Hunter,Lyne,Lower Hunter,Hunter Valley exc Newcastle,Inner Regional Australia,-32.400729,151.754143
1762,1762,St Joseph's Catholic Primary School,126 Liverpool Road,Enfield,2136,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjenfield.catholic.edu.au,Burwood (A),Strathfield,Watson,Strathfield - Burwood - Ashfield,Sydney - Inner West,Major Cities of Australia,-33.88806,151.10129
1763,1763,St Joseph's School,20 Wrigley Street,Gilgandra,2827,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsgilgandra.nsw.edu.au/index.php?p=1_4,Gilgandra (A),Barwon,Parkes,Dubbo,Far West and Orana,Outer Regional Australia,-31.708488,148.663239
1764,1764,St Joseph's Primary School,Hyde Street,Grafton South,2460,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.sgrafplism.catholic.edu.au,Clarence Valley (A),Clarence,Page,Clarence Valley,Coffs Harbour - Grafton,Inner Regional Australia,-29.725385,152.933617
1765,1765,St Joseph's School,Weddin Street,Grenfell,2810,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Canberra-Goulbu,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsgrenfell.nsw.edu.au,Weddin (A),Cootamundra,Riverina,Lachlan Valley,Central West,Outer Regional Australia,-33.898153,148.162516
1767,1767,St Joseph's Primary School,Aiden Street,Hillston,2675,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.hillston.catholic.edu.au,Carrathool (A),Murray,Farrer,Griffith - Murrumbidgee (West),Riverina,Remote Australia,-33.484283,145.528149
1768,1768,St Joseph's Primary School,Kitchener Street,Junee,2663,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjjuww.catholic.edu.au,Junee (A),Cootamundra,Riverina,Wagga Wagga,Riverina,Inner Regional Australia,-34.87224,147.577395
1769,1769,St Joseph's Primary School,94 Joseph Street,Kingswood,2747,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Parramatta,4101,Catholic System NSW,Non special,Primary,http://www.stjosephskingswood.catholic.edu.au,Penrith (C),Penrith,Lindsay,Penrith,Sydney - Outer West and Blue Mountains,Major Cities of Australia,-33.756798,150.721502
1770,1770,Holy Spirit Primary School,Barton Street,Kurri Kurri,2327,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://kurri.catholic.edu.au,Cessnock (C),Cessnock,Paterson,Lower Hunter,Hunter Valley exc Newcastle,Major Cities of Australia,-32.818582,151.484671
1771,1771,St Joseph's Primary School,Ferrier Street,Lockhart,2656,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjloww.catholic.edu.au,Lockhart (A),Wagga Wagga,Riverina,Wagga Wagga,Riverina,Outer Regional Australia,-35.220472,146.718077
1772,1772,St Joseph's Primary School,23 Stanley Street,Maclean,2463,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.maclplism.catholic.edu.au,Clarence Valley (A),Clarence,Page,Clarence Valley,Coffs Harbour - Grafton,Inner Regional Australia,-29.459346,153.202276
1773,1773,St Joseph's Primary School,57 King Street,East Maitland,2323,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://eastmaitland.catholic.edu.au,Maitland (C),Maitland,Paterson,Maitland,Hunter Valley exc Newcastle,Major Cities of Australia,-32.750531,151.58513
1774,1774,St Joseph's School,Loftus Street,Manildra,2865,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsmanildra.bth.catholic.edu.au,Cabonne (A),Orange,Calare,Orange,Central West,Outer Regional Australia,-33.184217,148.694661
1776,1776,St Joseph's Primary School,Marquet Street,Merriwa,2329,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://merriwa.catholic.edu.au,Upper Hunter Shire (A),Upper Hunter,New England,Upper Hunter,Hunter Valley exc Newcastle,Outer Regional Australia,-32.136813,150.358488
1777,1777,St Joseph's School,Edward Street,Molong,2866,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.ceo.bathurst.catholic.edu.au/images/Reports/st%20josephs%20molong%20annualschoolrpt%202007a.pdf,Cabonne (A),Orange,Calare,Orange,Central West,Inner Regional Australia,-33.094281,148.864531
1778,1778,St Joseph's School,72 - 74 Bucknell Street,Mungindi,2406,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/mungindi,Moree Plains (A),Northern Tablelands,Parkes,Moree - Narrabri,New England and North West,Remote Australia,-28.979979,148.990844
1779,1779,St Joseph's Primary School,85 Larmer Street,Narrandera,2700,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjnww.catholic.edu.au,Narrandera (A),Cootamundra,Farrer,Griffith - Murrumbidgee (West),Riverina,Outer Regional Australia,-34.749233,146.554626
1782,1782,St Joseph's Primary School,23 Terangion Street,Nyngan,2825,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.nyngan.catholic.edu.au,Bogan (A),Barwon,Parkes,Bourke - Cobar - Coonamble,Far West and Orana,Remote Australia,-31.56439,147.190633
1783,1783,St Joseph's Catholic Primary School,21 Rosa Street,Oatley,2223,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjoatley.catholic.edu.au,Kogarah (C),Oatley,Banks,Hurstville,Sydney - Inner South West,Major Cities of Australia,-33.981565,151.082548
1784,1784,St Joseph's Primary School,165 Caswell Street,Peak Hill,2869,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wilcannia-Forbe,4101,Catholic System NSW,Non special,Primary,http://www.peakhill.catholic.edu.au/,Parkes (A),Orange,Riverina,Lachlan Valley,Central West,Outer Regional Australia,-32.726162,148.187016
1786,1786,St Joseph's School,18 Thomas Street,Quirindi,2343,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.stjosephsquirindi.nsw.edu.au/,Liverpool Plains (A),Upper Hunter,New England,Tamworth - Gunnedah,New England and North West,Outer Regional Australia,-31.510242,150.677422
1787,1787,St Joseph's Catholic Primary School,28-32 Thurlow St,Riverwood,2210,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjriverwood.catholic.edu.au,Hurstville (C),Oatley,Banks,Hurstville,Sydney - Inner South West,Major Cities of Australia,-33.951767,151.055038
1790,1790,St Joseph's School,99 Bridge Street,Tamworth West,2340,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/tamworth/st-joseph-s-primary-west-tamworth,Tamworth Regional (A),Tamworth,New England,Tamworth - Gunnedah,New England and North West,Inner Regional Australia,-31.093385,150.917015
1791,1791,St Joseph's School,50 Scott Street,Tenterfield,2372,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/stjo_ten/,Tenterfield (A),Lismore,New England,Inverell - Tenterfield,New England and North West,Outer Regional Australia,-29.058372,152.014773
1792,1792,St Joseph's Primary School,140 Wangi Road,Kilaben Bay,2283,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://kilabenbay.catholic.edu.au,Lake Macquarie (C),Lake Macquarie,Hunter,Lake Macquarie - West,Newcastle and Lake Macquarie,Major Cities of Australia,-33.024861,151.57777
1794,1794,St Joseph's School,Wood Street,Uralla,2358,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/uralla,Uralla (A),Northern Tablelands,New England,Armidale,New England and North West,Outer Regional Australia,-30.639193,151.50501
1796,1796,St Joseph's School,82 Arthur Street,Walgett,2832,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/walgett,Walgett (A),Barwon,Parkes,Bourke - Cobar - Coonamble,Far West and Orana,Remote Australia,-30.024698,148.114405
1797,1797,St Joseph's School,25 Plunkett Street,Warialda,2402,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/warialda,Gwydir (A),Northern Tablelands,Parkes,Inverell - Tenterfield,New England and North West,Outer Regional Australia,-29.543428,150.57334
1798,1798,St Joseph's Primary School,1 King Street,Wauchope,2446,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Lismore,4101,Catholic System NSW,Non special,Primary,http://www.wauplism.catholic.edu.au,Port Macquarie-Hastings (A),Oxley,Lyne,Port Macquarie,Mid North Coast,Inner Regional Australia,-31.459694,152.732375
1799,1799,St Joseph's Primary School,Alma Street,Wee Waa,2388,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Armidale,4101,Catholic System NSW,Non special,Primary,http://www.arm.catholic.edu.au/schools/wee-waa,Narrabri (A),Barwon,Parkes,Moree - Narrabri,New England and North West,Outer Regional Australia,-30.227233,149.443937
1801,1801,St Joseph's Primary School,Church Crescent,Wingham,2429,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Maitland,4101,Catholic System NSW,Non special,Primary,http://wingham.catholic.edu.au,Greater Taree (C),Myall Lakes,Lyne,Taree - Gloucester,Mid North Coast,Inner Regional Australia,-31.871014,152.373716
1802,1802,St Joseph The Worker Catholic Primary School,2 New Street,Auburn South,2144,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stjwauburn.catholic.edu.au,Auburn (C),Auburn,Blaxland,Auburn,Sydney - Parramatta,Major Cities of Australia,-33.864697,151.02426
1803,1803,St Joseph's School,26 Coreen St,Jerilderie,2716,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Wagga Wagga,4101,Catholic System NSW,Non special,Primary,http://www.sjjeww.catholic.edu.au,Jerilderie (A),Albury,Farrer,Upper Murray exc. Albury,Murray,Outer Regional Australia,-35.358181,145.724032
1805,1805,St Kevin's Catholic Primary School,57 - 59 Oaks Avenue,Dee Why,2099,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.skdydbb.catholic.edu.au,Warringah (A),Wakehurst,Mackellar,Warringah,Sydney - Northern Beaches,Major Cities of Australia,-33.754445,151.290364
1806,1806,St Kevin's Catholic Primary School,28 Hillview Road,Eastwood,2122,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Sydney,4101,Catholic System NSW,Non special,Primary,http://stkeastwood.catholic.edu.au,Ryde (C),Ryde,Bennelong,Ryde - Hunters Hill,Sydney - Ryde,Major Cities of Australia,-33.789546,151.078684
1807,1807,St Kieran's Catholic Primary School,63 Gordon Street,Manly Vale,2093,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Broken Bay,4101,Catholic System NSW,Non special,Primary,http://www.skmvdbb.catholic.edu.au,Manly (A),Manly,Warringah,Manly,Sydney - Northern Beaches,Major Cities of Australia,-33.801553,151.255521
1809,1809,St Laurence's Primary School,Fitzroy Street,Dubbo,2830,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://www.ceo.bathurst.catholic.edu.au/images/stories/docs/stlaurencesdubboannualreport2005.pdf,Dubbo (C),Dubbo,Parkes,Dubbo,Far West and Orana,Inner Regional Australia,-32.260407,148.611988
1811,1811,St Lawrence's Primary School,Dalgarno St,Coonabarabran,2357,Primary,Co-ed,Catholic,Systemic,Catholic (Roman),Bathurst,4101,Catholic System NSW,Non special,Primary,http://ceo.bathurst.catholic.edu.au/images/Reports09/coonabarabransr2009.pdf,Warrumbungle Shire (A),Barwon,Parkes,Dubbo,Far West and Orana,Outer Regional Australia,-31.275219,149.273384
